id,created_at,updated_at,deleted_at,nombre,codigo,precio_venta,stock
4017,2025-08-23 20:58:12.259817 -0500 -05,2025-08-23 20:58:12.259817 -0500 -05,NULL,SILDENAFIL 50MG *4 TAB MASTICABLE BETAFORTAN ANGLOP,18231,2750.0,50
4018,2025-08-23 20:58:12.266534 -0500 -05,2025-08-23 20:58:12.266534 -0500 -05,NULL,NEOTRISONA CREMA 20 GRS (NEOM+CLOTR+BETAM) LETIF,5705,5872.5,6
4019,2025-08-23 20:58:12.274274 -0500 -05,2025-08-23 20:58:12.274274 -0500 -05,NULL,YASMIN CAJA X 21 TABL.,7896116861610,25930.53,1
4020,2025-08-23 20:58:12.281273 -0500 -05,2025-08-23 20:58:12.281273 -0500 -05,NULL,KETOTIFENO 1 MG X 30 TAB,126021,3899.82,3
4021,2025-08-23 20:58:12.288453 -0500 -05,2025-08-23 20:58:12.288453 -0500 -05,NULL,SAL DE INGLATERRA X 400 GR.,581026,1506.17,12
4022,2025-08-23 20:58:12.29603 -0500 -05,2025-08-23 20:58:12.29603 -0500 -05,NULL,Aceite  Coco x 120,7709990630015,10420.17,4
4023,2025-08-23 20:58:12.302824 -0500 -05,2025-08-23 20:58:12.302824 -0500 -05,NULL,Aceite  Aguacate x 120,7709584074522,5210.08,2
4024,2025-08-23 20:58:12.309821 -0500 -05,2025-08-23 20:58:12.309821 -0500 -05,NULL,Aceite  Naranja x 120,7709837958111,7815.13,3
4025,2025-08-23 20:58:12.316509 -0500 -05,2025-08-23 20:58:12.316509 -0500 -05,NULL,Aceite  Rosa Mosqueta x 120,7709514635915,7815.13,3
4026,2025-08-23 20:58:12.325849 -0500 -05,2025-08-23 20:58:12.325849 -0500 -05,NULL,Aceite  Caléndula x 120,7709837958135,5210.08,2
4027,2025-08-23 20:58:12.333368 -0500 -05,2025-08-23 20:58:12.333368 -0500 -05,NULL,Aceite  Zanahoria x 120,7709837958180,5210.08,2
4028,2025-08-23 20:58:12.341851 -0500 -05,2025-08-23 20:58:12.341851 -0500 -05,NULL,Aceite  Almendras x 120,7709584074560,5210.08,2
4029,2025-08-23 20:58:12.348561 -0500 -05,2025-08-23 20:58:12.348561 -0500 -05,NULL,Aceite  Romero x 120,7709292970543,5210.08,2
4030,2025-08-23 20:58:12.356525 -0500 -05,2025-08-23 20:58:12.356525 -0500 -05,NULL,Jab Crem Exf Coco x 500,7708975442568,9748.0,2
4031,2025-08-23 20:58:12.363384 -0500 -05,2025-08-23 20:58:12.363384 -0500 -05,NULL,LINCOMICINA 600 MG X 10 AMP - GENFAR ,290530,23144.0,1
4032,2025-08-23 20:58:12.370944 -0500 -05,2025-08-23 20:58:12.370944 -0500 -05,NULL,VITAMINA C 500 MG X 100 TAB tutty frutty ,372088,19284.34,2
4033,2025-08-23 20:58:12.377209 -0500 -05,2025-08-23 20:58:12.377209 -0500 -05,NULL,MICOTOPIC CREMA x 20 G (Cloti/Neo/Dexa) ,490621,20031.99,1
4034,2025-08-23 20:58:12.384749 -0500 -05,2025-08-23 20:58:12.384749 -0500 -05,NULL,Cromoglicato Oft 4% X 5ml Cromovital Vitalis ,229033*PB,0.0,1
4035,2025-08-23 20:58:12.391747 -0500 -05,2025-08-23 20:58:12.391747 -0500 -05,NULL,Sertranquil 50mg X 10tab Sertralina Bioquifar ,480613,6115.0,4
4036,2025-08-23 20:58:12.398043 -0500 -05,2025-08-23 20:58:12.398043 -0500 -05,NULL,VIOLETA DE GENCIANA  *20ML YOMA,5566,1191.25,8
4037,2025-08-23 20:58:12.405278 -0500 -05,2025-08-23 20:58:12.405278 -0500 -05,NULL,DOSFLEM NIÑOS  FCO *120 ML  LG PHARMA,5727,5175.0,12
4038,2025-08-23 20:58:12.412226 -0500 -05,2025-08-23 20:58:12.412226 -0500 -05,NULL,Acido Valproico Jbe X 120ml Medick ,600087,5076.0,6
4039,2025-08-23 20:58:12.420224 -0500 -05,2025-08-23 20:58:12.420224 -0500 -05,NULL,Cascara Sagrada X 30tab Medick ,101708,8289.0,1
4040,2025-08-23 20:58:12.427509 -0500 -05,2025-08-23 20:58:12.427509 -0500 -05,NULL,Diclofenaco Gel X 50gm Coaspharma ,130237,4288.0,4
4041,2025-08-23 20:58:12.434199 -0500 -05,2025-08-23 20:58:12.434199 -0500 -05,NULL,Medicasp Shampoo X 100ml Genomma Lab ,029158,15784.0,4
4042,2025-08-23 20:58:12.441721 -0500 -05,2025-08-23 20:58:12.441721 -0500 -05,NULL,Cefradina 500mg X 24caps Cefrex Labinco ,872286,14043.0,2
4043,2025-08-23 20:58:12.450904 -0500 -05,2025-08-23 20:58:12.450904 -0500 -05,NULL,Crema Protectora Lanocrema X 60g + 25g Athos ,600621,6357.0,1
4044,2025-08-23 20:58:12.458079 -0500 -05,2025-08-23 20:58:12.458079 -0500 -05,NULL,Lanocrema X 25gm Athos ,000143,2479.0,3
4045,2025-08-23 20:58:12.465861 -0500 -05,2025-08-23 20:58:12.465861 -0500 -05,NULL,Dristan Triple Accion Nf X 100 Tab Pfizer ,008802,61593.0,1
4046,2025-08-23 20:58:12.472549 -0500 -05,2025-08-23 20:58:12.472549 -0500 -05,NULL,*CREMA PIEL DE ARMINO FRASCO X 30 GR +JABON DE AZUFRE,7705887090030,13865.55,2
4047,2025-08-23 20:58:12.480705 -0500 -05,2025-08-23 20:58:12.480705 -0500 -05,NULL,ADVIL 200 MG CAJA X 60 TABL ,7702132510510,54964.0,1
4048,2025-08-23 20:58:12.487933 -0500 -05,2025-08-23 20:58:12.487933 -0500 -05,NULL,DELTAFLUORENE CAJA X 20 COMP,7702771094112,39799.0,1
4049,2025-08-23 20:58:12.494313 -0500 -05,2025-08-23 20:58:12.494313 -0500 -05,NULL,DESODORANTE REXONA CLINICAL CLEAN MEN CAJA PAGUE 18 LLEVE 20 SOBRES,7702006200912,12197.0,1
4050,2025-08-23 20:58:12.501382 -0500 -05,2025-08-23 20:58:12.501382 -0500 -05,NULL,LIDOPROCTO UNGUENTO TUBO X 10 GR,7704588000690,28312.0,3
4051,2025-08-23 20:58:12.508322 -0500 -05,2025-08-23 20:58:12.508322 -0500 -05,NULL,MULTISOLUTER (SOLUCION SALINA) SOLUCION FRASCO X 50 ML,7707277580459,10417.0,3
4052,2025-08-23 20:58:12.516283 -0500 -05,2025-08-23 20:58:12.516283 -0500 -05,NULL,NEUROBION CAJA X 30 TABL,7702418004351,52268.0,1
4053,2025-08-23 20:58:12.523349 -0500 -05,2025-08-23 20:58:12.523349 -0500 -05,NULL,REMOVEDOR ESMALTE LANDER FRASCO X 35 ML,7702215130307,3661.67,3
4054,2025-08-23 20:58:12.52961 -0500 -05,2025-08-23 20:58:12.52961 -0500 -05,NULL,SULZINC (SULFATO DE ZINC) SOLUCION FRASCO X 120 ML,7707288822906,22688.0,1
4055,2025-08-23 20:58:12.537517 -0500 -05,2025-08-23 20:58:12.537517 -0500 -05,NULL,WINADOL 500 MG CAJA X 100 TABL ,7703454820110,53671.0,3
4056,2025-08-23 20:58:12.54413 -0500 -05,2025-08-23 20:58:12.54413 -0500 -05,NULL,TALCO NEOFUNGINA x 40g GRTS 10 g ,480076,9203.75,6
4057,2025-08-23 20:58:12.552549 -0500 -05,2025-08-23 20:58:12.552549 -0500 -05,NULL,ENZIMAR 10 MG CAJA X 30 TABL,7707067510017,24240.0,2
4058,2025-08-23 20:58:12.55904 -0500 -05,2025-08-23 20:58:12.55904 -0500 -05,NULL,PROPRANOLOL 40 MG CAJA X 20 TABL ***B 1+1,13343,7400.0,5
4059,2025-08-23 20:58:12.566503 -0500 -05,2025-08-23 20:58:12.566503 -0500 -05,NULL,TRICLIMBAC SOLUCION OTICA FRASCO X 10 ML ,7707019413908,19086.0,2
4060,2025-08-23 20:58:12.574069 -0500 -05,2025-08-23 20:58:12.574069 -0500 -05,NULL,UNGUENTO MEREY CAJA X 15 GR,7706976000343,8900.0,4
4061,2025-08-23 20:58:12.581248 -0500 -05,2025-08-23 20:58:12.581248 -0500 -05,NULL,YAEL CAJA X 21 TABL 1+1 FERIA,15601,17249.0,2
4062,2025-08-23 20:58:12.588994 -0500 -05,2025-08-23 20:58:12.588994 -0500 -05,NULL,Venda Elast Piel 5 X 5 Yar Medical Supplies ,804260,2372.0,3
4063,2025-08-23 20:58:12.595644 -0500 -05,2025-08-23 20:58:12.595644 -0500 -05,NULL,Venda Elast Piel 6 X 5 Yar Medical Supplies ,804277,2848.0,2
4064,2025-08-23 20:58:12.602662 -0500 -05,2025-08-23 20:58:12.602662 -0500 -05,NULL,Formol Tarro X 500 Ml Yoma ,201794,2285.0,3
4065,2025-08-23 20:58:12.610185 -0500 -05,2025-08-23 20:58:12.610185 -0500 -05,NULL,Vitacerebrina Jbe X 180ml Naranja Finlay ,200011,24612.0,3
4066,2025-08-23 20:58:12.617311 -0500 -05,2025-08-23 20:58:12.617311 -0500 -05,NULL,Alka Seltzer Extreme X 20 Sob ,007425,29468.0,1
4067,2025-08-23 20:58:12.62451 -0500 -05,2025-08-23 20:58:12.62451 -0500 -05,NULL,LA FRANCOL MOVIDOL X 12 TBL,3019200066,8064.0,5
4068,2025-08-23 20:58:12.63214 -0500 -05,2025-08-23 20:58:12.63214 -0500 -05,NULL,PROFMA BETADIP 0 05% CMA 40 G,3012300173,3880.72,15
4069,2025-08-23 20:58:12.639195 -0500 -05,2025-08-23 20:58:12.639195 -0500 -05,NULL,CENTRUM SILVER +50 GTS CENTRUM WOMEN X 30CAP PAG 100 LLEVA 130TAB ,719768,52547.56,2
4070,2025-08-23 20:58:12.646965 -0500 -05,2025-08-23 20:58:12.646965 -0500 -05,NULL,RECIPE CELECOXIB 200 MG 10 CAPS,3024601651,5453.3,4
4071,2025-08-23 20:58:12.655549 -0500 -05,2025-08-23 20:58:12.655549 -0500 -05,NULL,DRISTANCITO NF NIÑOS X 30 SOBRES X 2 TAB ,719760,71573.08,1
4072,2025-08-23 20:58:12.664329 -0500 -05,2025-08-23 20:58:12.664329 -0500 -05,NULL,ACEITE DE ALMENDRAS X 25 ML YOMA ,581119,777.78,12
4073,2025-08-23 20:58:12.671667 -0500 -05,2025-08-23 20:58:12.671667 -0500 -05,NULL,Clorfeniramina 4mg X 20tab Coaspharma ,230695,1400.0,30
4074,2025-08-23 20:58:12.67928 -0500 -05,2025-08-23 20:58:12.67928 -0500 -05,NULL,Metoclopramida Gotas X 30ml Coaspharma ,133061,2904.0,6
4075,2025-08-23 20:58:12.686424 -0500 -05,2025-08-23 20:58:12.686424 -0500 -05,NULL,Yodopovidona Yodinfex 10 Gr Sol Top X 60 Ml Lebriut ,020035,3566.0,4
4076,2025-08-23 20:58:12.692553 -0500 -05,2025-08-23 20:58:12.692553 -0500 -05,NULL,TEATRICAL PAGUE 5 LLEVE 6 ,329274,53612.35,1
4077,2025-08-23 20:58:12.700084 -0500 -05,2025-08-23 20:58:12.700084 -0500 -05,NULL,Prazed 20mg X 30Cap N ,331308,7253.0,2
4078,2025-08-23 20:58:12.70776 -0500 -05,2025-08-23 20:58:12.70776 -0500 -05,NULL,Hidroxicina 25mg X 30tab MP ,000552,2335.0,12
4079,2025-08-23 20:58:12.717644 -0500 -05,2025-08-23 20:58:12.717644 -0500 -05,NULL,Omeprazol 20mg X 30cap MP ,000538,2757.0,50
4080,2025-08-23 20:58:12.725339 -0500 -05,2025-08-23 20:58:12.725339 -0500 -05,NULL,Tarrito Rojo Kola Granulada X 135 Gr Vainilla Jgb ,026126,4775.0,1
4081,2025-08-23 20:58:12.73205 -0500 -05,2025-08-23 20:58:12.73205 -0500 -05,NULL,Bucoxol Flem 250mg/5ml Jbe Ad X 120ml Jgb ,993017*PB,0.0,1
4082,2025-08-23 20:58:12.740095 -0500 -05,2025-08-23 20:58:12.740095 -0500 -05,NULL,BISACODILO 5 MG X 100 TAB Laxium ,310051,16973.97,1
4083,2025-08-23 20:58:12.747339 -0500 -05,2025-08-23 20:58:12.747339 -0500 -05,NULL,HIOSCINA N-BUTILBROMURO 10 MG X 20 TAB**labimpina ,310008,7383.11,1
4084,2025-08-23 20:58:12.754506 -0500 -05,2025-08-23 20:58:12.754506 -0500 -05,NULL,ACIDO BORICO LIBRA  OWA* ,630090,4458.02,6
4085,2025-08-23 20:58:12.761786 -0500 -05,2025-08-23 20:58:12.761786 -0500 -05,NULL,VETERINA 120 ML * OWA* ,630021,2123.46,3
4086,2025-08-23 20:58:12.769162 -0500 -05,2025-08-23 20:58:12.769162 -0500 -05,NULL,MINIPIL SUAVE 0.1/0.02 MG X 21 TAB **Regulado** CD3 -etinilestradiol + levonorgestrel (5647.00),387019,5547.0,3
4087,2025-08-23 20:58:12.777702 -0500 -05,2025-08-23 20:58:12.777702 -0500 -05,NULL,L.A.  BIOLADIET STEVIA DIS X 150 TBS,4010400027,4827.9,4
4088,2025-08-23 20:58:12.78522 -0500 -05,2025-08-23 20:58:12.78522 -0500 -05,NULL,ACEITE DE RICINO FRASCO X 25 ML ,7707145300073,2352.95,3
4089,2025-08-23 20:58:12.79229 -0500 -05,2025-08-23 20:58:12.79229 -0500 -05,NULL,ACEITE J&J ORIGINAL FRASCO X 50 ML,7702031132844,3638.63,5
4090,2025-08-23 20:58:12.801828 -0500 -05,2025-08-23 20:58:12.801828 -0500 -05,NULL,AFRIN PEDIATRICO FRASCO X 15 ML,7702502201307,19578.0,1
4091,2025-08-23 20:58:12.809689 -0500 -05,2025-08-23 20:58:12.809689 -0500 -05,NULL,BACTRODERM ESPUMA FRASCO X 60 ML,7702184020074,7952.0,3
4092,2025-08-23 20:58:12.819384 -0500 -05,2025-08-23 20:58:12.819384 -0500 -05,NULL,CARMELUB TEARS SOLUCION OFTAL FRASCO X 15 ML PAGUE 1 LLEVE 2,7702057709525,56659.0,1
4093,2025-08-23 20:58:12.827819 -0500 -05,2025-08-23 20:58:12.827819 -0500 -05,NULL,CLOTRIMAZOL 100 MG CAJA X 10 OVULOS ,7703153016050,9143.0,3
4094,2025-08-23 20:58:12.837401 -0500 -05,2025-08-23 20:58:12.837401 -0500 -05,NULL,CREMA PEINAR KONZIL ACEITE DE ALMENDRAS CAJA X 18 SOBRES,7702045557817,7563.03,1
4095,2025-08-23 20:58:12.844624 -0500 -05,2025-08-23 20:58:12.844624 -0500 -05,NULL,CREMA PEINAR KONZIL SEDA LIQUIDA CAJA X 18 SOBRES,7702045557787,7563.03,1
4096,2025-08-23 20:58:12.85493 -0500 -05,2025-08-23 20:58:12.85493 -0500 -05,NULL,IBUFLASH MIGRAN CAJA X 18 CAP,7702057091576,34844.0,1
4097,2025-08-23 20:58:12.864634 -0500 -05,2025-08-23 20:58:12.864634 -0500 -05,NULL,IBUFLASH ULTRA FORTE CAJA X 18 CAP,7702057385194,31124.0,2
4098,2025-08-23 20:58:12.875175 -0500 -05,2025-08-23 20:58:12.875175 -0500 -05,NULL,METATITANE POMADA X 40 GR (2) AHORRE 33%,15820,57350.66,2
4099,2025-08-23 20:58:12.883233 -0500 -05,2025-08-23 20:58:12.883233 -0500 -05,NULL,MINOXIDIL SOLUCION TOPICA 5% FORTE FRASCO X 60 ML,7702057100384,66563.0,2
4100,2025-08-23 20:58:12.89042 -0500 -05,2025-08-23 20:58:12.89042 -0500 -05,NULL,SULFATO FERROSO GOTAS FRASCO X 20 ML,7703038061717,4000.0,2
4101,2025-08-23 20:58:12.902079 -0500 -05,2025-08-23 20:58:12.902079 -0500 -05,NULL,TIAMINA 300 MG CAJA X 250 TABL ,7702184010280,50000.0,3
4102,2025-08-23 20:58:12.909775 -0500 -05,2025-08-23 20:58:12.909775 -0500 -05,NULL,TRATAMIENTO NUTRIBELA CAUTERIZACION CAJA X 12 SOBRES X 27 ML,7702354946524,10084.04,1
4103,2025-08-23 20:58:12.920051 -0500 -05,2025-08-23 20:58:12.920051 -0500 -05,NULL,TRATAMIENTO NUTRIBELA REPARACION INTENSIVA CAJA X 12 SOBRES X 27 ML ,7702354948580,10084.04,1
4104,2025-08-23 20:58:12.927578 -0500 -05,2025-08-23 20:58:12.927578 -0500 -05,NULL,TRATAMIENTO NUTRIBELA REPOLARIZACION EN FRIO CAJA X 12 SOBRES X 27 ML,7702354944148,10084.04,1
4105,2025-08-23 20:58:12.935848 -0500 -05,2025-08-23 20:58:12.935848 -0500 -05,NULL,ADOREM 500 MG CAJA X 100 TABL ,7707355052038,44625.0,1
4106,2025-08-23 20:58:12.943899 -0500 -05,2025-08-23 20:58:12.943899 -0500 -05,NULL,ARAWAK SUNDARK FPS 60 UV FRASCO X 120 GR ,7707016403940,30250.0,3
4107,2025-08-23 20:58:12.951685 -0500 -05,2025-08-23 20:58:12.951685 -0500 -05,NULL,AUTOBRONCEADOR NUDE RISTRA X 6 SOBRES,7702044089890,28504.0,1
4108,2025-08-23 20:58:12.959289 -0500 -05,2025-08-23 20:58:12.959289 -0500 -05,NULL,SHAMPOO TIO NACHO ENGROSADOR FRASCO X 200 ML (2) GRATIS (1)TUKHELIX JARABE FRASCO X 120 ML,15865,20164.0,1
4109,2025-08-23 20:58:12.967313 -0500 -05,2025-08-23 20:58:12.967313 -0500 -05,NULL,YODOSALIL FRASCO X 30 GR ,77011411,13687.0,1
4110,2025-08-23 20:58:12.975951 -0500 -05,2025-08-23 20:58:12.975951 -0500 -05,NULL,IMPUESTO NACIONAL AL CONSUMO (BOLSA PLASTICA) ,000016,50.0,1
4111,2025-08-23 20:58:12.983529 -0500 -05,2025-08-23 20:58:12.983529 -0500 -05,NULL,Neofungina Talco X 200 G  Neo,707137,35471.0,1
4112,2025-08-23 20:58:12.990607 -0500 -05,2025-08-23 20:58:12.990607 -0500 -05,NULL,Dimenhidrinato Dimenol 50 Mg X 72 Tab Labinco ,971708,12921.0,2
4113,2025-08-23 20:58:12.999468 -0500 -05,2025-08-23 20:58:12.999468 -0500 -05,NULL,Supositorios Glicerina Ad X 50un Lass Bussie ,194842,48912.0,1
4114,2025-08-23 20:58:13.008472 -0500 -05,2025-08-23 20:58:13.008472 -0500 -05,NULL,Bisacodilo 5mg X 100tab Recipe ,186748,10647.0,1
4115,2025-08-23 20:58:13.015984 -0500 -05,2025-08-23 20:58:13.015984 -0500 -05,NULL,AMPICILINA 500 MG CAJA X 100 CAP  ,7702057070564,55000.0,1
4116,2025-08-23 20:58:13.023677 -0500 -05,2025-08-23 20:58:13.023677 -0500 -05,NULL,CEPILLO DENTAL PRO 425 SUAVE ,7702018960903,2857.33,6
4117,2025-08-23 20:58:13.030891 -0500 -05,2025-08-23 20:58:13.030891 -0500 -05,NULL,DESODORANTE REXONA AEROSOL BAMBOO FRASCO X 175 ML X 2 UND P. ESP ,7702006919869,22087.0,1
4118,2025-08-23 20:58:13.038687 -0500 -05,2025-08-23 20:58:13.038687 -0500 -05,NULL,DICLOFENACO 50 MG CAJA X 400 TABL ,7703038050209,80000.0,1
4119,2025-08-23 20:58:13.044604 -0500 -05,2025-08-23 20:58:13.044604 -0500 -05,NULL,FLUIMUCIL  4% JARABE FRASCO X 120 ML,7703445130181,27866.0,2
4120,2025-08-23 20:58:13.053839 -0500 -05,2025-08-23 20:58:13.053839 -0500 -05,NULL,LOVASTATINA 20 MG X 300 TABL,7703038050360,54000.0,2
4121,2025-08-23 20:58:13.06097 -0500 -05,2025-08-23 20:58:13.06097 -0500 -05,NULL,PRIMOSISTON ORAL CAJA X 30 TABL,7896116861283,26101.0,1
4122,2025-08-23 20:58:13.069177 -0500 -05,2025-08-23 20:58:13.069177 -0500 -05,NULL,SUNDOWN SPF 60 DIPLAY X 12 SOBRES,7702031976707,24498.29,1
4123,2025-08-23 20:58:13.077558 -0500 -05,2025-08-23 20:58:13.077558 -0500 -05,NULL,Dipirona 500 Mg Paquete X 3 Cajas  De 50 Tab R ,010454,22024.0,2
4124,2025-08-23 20:58:13.08631 -0500 -05,2025-08-23 20:58:13.08631 -0500 -05,NULL,PEDIALYTE  60 FRESA CON ZINC X 500 ML - ABBOTT /PPKC: 691352-S,010628-P,13000.0,4
4125,2025-08-23 20:58:13.094677 -0500 -05,2025-08-23 20:58:13.094677 -0500 -05,NULL,SMECTA X 10 SOB (Diosmectita) - LAFRANCOL CONSUMER /PPKC: 691352-S,691352,77676.67,4
4126,2025-08-23 20:58:13.104221 -0500 -05,2025-08-23 20:58:13.104221 -0500 -05,NULL,Enhebradores x 24 un Linea Premium Yoky Dent ,053570,2296.0,3
4127,2025-08-23 20:58:13.11227 -0500 -05,2025-08-23 20:58:13.11227 -0500 -05,NULL,Recolector de Leche Materna Yoky Giga ,686747,2138.0,2
4128,2025-08-23 20:58:13.121279 -0500 -05,2025-08-23 20:58:13.121279 -0500 -05,NULL,Removedor Esmalte Miss Kiut Ajo Verde X 60 Ml Yoky Giga ,686723,1544.0,1
4129,2025-08-23 20:58:13.127817 -0500 -05,2025-08-23 20:58:13.127817 -0500 -05,NULL,Removedor Esmalte Miss Kiut Vita E Rosado X 60 Ml Yoky Giga ,509844,1546.0,1
4130,2025-08-23 20:58:13.13636 -0500 -05,2025-08-23 20:58:13.13636 -0500 -05,NULL,PaÑuelos Faciales X 6 Unid Yoky Giga ,509806,2704.0,1
4131,2025-08-23 20:58:13.143467 -0500 -05,2025-08-23 20:58:13.143467 -0500 -05,NULL,Removedor De Esmalte Miss Kiut X 120 Ml C/Glicerina Yoky Giga ,864076,2351.0,2
4132,2025-08-23 20:58:13.150727 -0500 -05,2025-08-23 20:58:13.150727 -0500 -05,NULL,VACOL POMADA X 60 GR,425021,8547.81,8
4133,2025-08-23 20:58:13.157587 -0500 -05,2025-08-23 20:58:13.157587 -0500 -05,NULL,Zopiclona 7.5mg X 30tab Recipe ,110964,16400.0,1
4134,2025-08-23 20:58:13.164414 -0500 -05,2025-08-23 20:58:13.164414 -0500 -05,NULL,Fungisterol Ketoconazol 2% Cr Top X 30 Gr Bioquifar,335002,5838.51,4
4135,2025-08-23 20:58:13.171715 -0500 -05,2025-08-23 20:58:13.171715 -0500 -05,NULL,Vitamina B12  25 Amp/1Ml S.C/I.M. - R ,030158,53176.0,1
4136,2025-08-23 20:58:13.178818 -0500 -05,2025-08-23 20:58:13.178818 -0500 -05,NULL,Cremor Tartaro 25 Sob X 10 Gr Yoma ,201157,11483.0,1
4137,2025-08-23 20:58:13.186909 -0500 -05,2025-08-23 20:58:13.186909 -0500 -05,NULL,BECLOMETASONA BUCAL 50MC ECLOSYNT BCN,3093,21422.28,2
4138,2025-08-23 20:58:13.193993 -0500 -05,2025-08-23 20:58:13.193993 -0500 -05,NULL,BECLOMETASONA BUCAL 50MC ECLOSYNT OBSEQUIO 2+1,3117OB,1.14,1
4139,2025-08-23 20:58:13.201083 -0500 -05,2025-08-23 20:58:13.201083 -0500 -05,NULL,AMPICILINA 500MG*100 CAPSULAS GENFAR,4105,39479.01,2
4140,2025-08-23 20:58:13.208575 -0500 -05,2025-08-23 20:58:13.208575 -0500 -05,NULL,ANILINA VEGETAL  AMARILLA 10gr *12 UNIDAD,7071,6302.55,1
4141,2025-08-23 20:58:13.215354 -0500 -05,2025-08-23 20:58:13.215354 -0500 -05,NULL,ANILINA VEGETAL  AZUL 10GRS PAQUETE *12 UND PROMARQUIN,7072,6300.0,1
4142,2025-08-23 20:58:13.224166 -0500 -05,2025-08-23 20:58:13.224166 -0500 -05,NULL,ANILINA VEGETAL  ROJA 10GRS PAQUETE* 12 UNID PROMARQUIN,7073,6302.5,1
4143,2025-08-23 20:58:13.231474 -0500 -05,2025-08-23 20:58:13.231474 -0500 -05,NULL,ANILINA VEGETAL NARANJA PAQUETE * 12 UNID PROMARQUIN,7075,6300.0,1
4144,2025-08-23 20:58:13.238723 -0500 -05,2025-08-23 20:58:13.238723 -0500 -05,NULL,ANILINA VEGETAL VERDE PAQUETE *12 UND PROMARQUIN,7076,6300.0,1
4145,2025-08-23 20:58:13.245837 -0500 -05,2025-08-23 20:58:13.245837 -0500 -05,NULL,Acetaminofen 500 Mg X 100 Tab Memphis,015784*PB,6825.0,3
4146,2025-08-23 20:58:13.252606 -0500 -05,2025-08-23 20:58:13.252606 -0500 -05,NULL,VITAMINA C VICAL + ZINC X 100 TAB TUTTI FRUTI ,225301,28417.72,1
4147,2025-08-23 20:58:13.259686 -0500 -05,2025-08-23 20:58:13.259686 -0500 -05,NULL,ALKA SELTZER  EXTREME X 20 SOB. ,077319,34902.44,1
4148,2025-08-23 20:58:13.266778 -0500 -05,2025-08-23 20:58:13.266778 -0500 -05,NULL,ALKA SELTZER  X 72 TAB. ,077255,53583.08,1
4149,2025-08-23 20:58:13.273781 -0500 -05,2025-08-23 20:58:13.273781 -0500 -05,NULL,Beclazone 30mg X 10Cap Novamed ,213017,7715.0,6
4150,2025-08-23 20:58:13.281166 -0500 -05,2025-08-23 20:58:13.281166 -0500 -05,NULL,Clorfeniramina Jbe X 120ml Labinco ,870695,2248.0,20
4151,2025-08-23 20:58:13.288615 -0500 -05,2025-08-23 20:58:13.288615 -0500 -05,NULL,Ibuprofeno 800 Mg X 50 Tab GENFAR ,501511,8792.0,8
4152,2025-08-23 20:58:13.296702 -0500 -05,2025-08-23 20:58:13.296702 -0500 -05,NULL,Mieltertos Jbe X 240ml Totum+sauc+euca N. Freshly ,095608,17646.0,2
4153,2025-08-23 20:58:13.304619 -0500 -05,2025-08-23 20:58:13.304619 -0500 -05,NULL,TRAMADOL CAP 50MG CAJAX10,202012,4991.9,20
4154,2025-08-23 20:58:13.312645 -0500 -05,2025-08-23 20:58:13.312645 -0500 -05,NULL,Hidrox Al+magn+simet X 360ml Coaspharma ,030107,4794.0,8
4155,2025-08-23 20:58:13.318869 -0500 -05,2025-08-23 20:58:13.318869 -0500 -05,NULL,Alcanfor X 60 Panes Promarquim ,000615,28043.0,1
4156,2025-08-23 20:58:13.32584 -0500 -05,2025-08-23 20:58:13.32584 -0500 -05,NULL,Sulfato De Magnesio X 400gm Promarquin ,000015,990.0,15
4157,2025-08-23 20:58:13.333755 -0500 -05,2025-08-23 20:58:13.333755 -0500 -05,NULL,Modiur 1mg X 100comp - Bagó ,004076,82709.0,1
4158,2025-08-23 20:58:13.341058 -0500 -05,2025-08-23 20:58:13.341058 -0500 -05,NULL,Sal De Mar X 400g Promarquim ,000062,638.0,6
4159,2025-08-23 20:58:13.348329 -0500 -05,2025-08-23 20:58:13.348329 -0500 -05,NULL,Aceite De Ricino X 500ml Athos ,100329,12133.0,2
4160,2025-08-23 20:58:13.355178 -0500 -05,2025-08-23 20:58:13.355178 -0500 -05,NULL,Betoprolol 100mg X 30tab Ropsohn ,770458,7078.0,2
4161,2025-08-23 20:58:13.361766 -0500 -05,2025-08-23 20:58:13.361766 -0500 -05,NULL,Diserec Sildenafil 50 Mg X 4 Tab Pague 2 Lleve 3 America ,043332,47298.0,1
4162,2025-08-23 20:58:13.368766 -0500 -05,2025-08-23 20:58:13.368766 -0500 -05,NULL,CANDAZOL CAJA X 10 OVULOS  2+1,14272,122678.86,1
4163,2025-08-23 20:58:13.376219 -0500 -05,2025-08-23 20:58:13.376219 -0500 -05,NULL,CEREBRIT FRESA TARRO X 135 GR,7702354945343,5501.33,3
4164,2025-08-23 20:58:13.383764 -0500 -05,2025-08-23 20:58:13.383764 -0500 -05,NULL,CEREBRIT FRESA TARRO X 330 GR + 1 SOBRE X 50 GR P.ESPECIAL,7702354949686,11589.33,3
4165,2025-08-23 20:58:13.395218 -0500 -05,2025-08-23 20:58:13.395218 -0500 -05,NULL,FYBOGEL GRANULADO NARANJA CAJA X 10 SOBRES ,5000158071094,40316.0,2
4166,2025-08-23 20:58:13.404907 -0500 -05,2025-08-23 20:58:13.404907 -0500 -05,NULL,GAVISCON SUSPENSION FRASCO X 300 ML,7702626205830,57525.0,1
