id,uuid,producto_id,tipo_operacion,cantidad_cambio,stock_resultante,vendedor_id,factura_id,timestamp,sincronizado,factura_uuid
18872,9bec4bb9-d578-4287-9209-8b3cb3738556,564,AJUSTE,100,0,1,,2025-10-08 04:12:29.861487+00,false,
18873,78d8a997-c7b8-4456-8ccf-0f88908e7363,565,AJUSTE,100,0,1,,2025-10-08 04:12:33.178801+00,false,
18874,7ca5ea77-04bb-4a3f-a97c-4aaa06fa6abb,566,AJUSTE,100,0,1,,2025-10-08 04:12:36.695769+00,false,
18875,d31f45e0-c1b0-4c30-a7d5-d6d120ee8b73,567,AJUSTE,100,0,1,,2025-10-08 04:12:40.063169+00,false,
18876,ec878621-49fb-4671-8eb4-8422e76f7543,568,AJUSTE,100,0,1,,2025-10-08 04:12:43.545695+00,false,
18877,0c652f5e-a56a-4f35-ab67-5d54b9a891c7,569,AJUSTE,100,0,1,,2025-10-08 04:12:47.465459+00,false,
18878,96fc8711-928b-444e-b8a6-9d35ab5a1433,570,AJUSTE,100,0,1,,2025-10-08 04:12:51.529535+00,false,
18879,628cdd40-02c8-4138-9504-ed4149faed43,571,AJUSTE,100,0,1,,2025-10-08 04:12:55.430426+00,false,
18880,cc792e1a-8dee-4422-bf7a-440af31393bb,574,AJUSTE,100,0,1,,2025-10-08 04:12:59.815421+00,false,
18881,c7d4a71a-3f26-4f25-af26-dedf79c80624,562,AJUSTE,100,0,1,,2025-10-08 04:13:03.33196+00,false,
18882,4cc739d9-1859-4092-af6d-f5fad0d11788,576,AJUSTE,100,0,1,,2025-10-08 04:13:06.814911+00,false,
18883,6f5f4ef9-9743-46c5-9fdd-21e60a707e4d,577,AJUSTE,100,0,1,,2025-10-08 04:13:10.115778+00,false,
18884,c6847b2e-d5cc-4fd9-9c50-d62d7c4b5fd3,575,AJUSTE,100,0,1,,2025-10-08 04:13:13.782392+00,false,
18885,b26cdb44-6867-4e6d-bc5d-9b8f985f6ab7,580,AJUSTE,100,0,1,,2025-10-08 04:13:18.799743+00,false,
18886,ec559fd8-c55a-4ef0-a856-8581f918aa5c,581,AJUSTE,100,0,1,,2025-10-08 04:13:22.902294+00,false,
18887,d2d9bdab-cc7f-4d71-aea8-9b2e6f14a0df,584,AJUSTE,100,0,1,,2025-10-08 04:13:26.366518+00,false,
18888,ed53c5bf-9298-4174-8c1e-5a2fc4f47d07,586,AJUSTE,100,0,1,,2025-10-08 04:13:29.917707+00,false,
18889,0921fdad-1eef-473e-af5a-94bce5f26d4b,587,AJUSTE,100,0,1,,2025-10-08 04:13:33.584536+00,false,
18890,57a33217-a4bc-4ff4-9191-853f3dfd2d3a,588,AJUSTE,100,0,1,,2025-10-08 04:13:36.920146+00,false,
18891,c294c162-173b-4963-9b60-c45c6574c307,589,AJUSTE,100,0,1,,2025-10-08 04:13:40.369321+00,false,
18892,8ec365fb-c532-4550-8db6-b31fd2e16ab6,591,AJUSTE,100,0,1,,2025-10-08 04:13:44.221168+00,false,
18893,451c92e7-6eaa-4549-b853-894b3fad80a6,595,AJUSTE,100,0,1,,2025-10-08 04:13:47.969426+00,false,
18894,638cd2ed-e6df-44fd-bcbc-77090166a9d4,596,AJUSTE,100,0,1,,2025-10-08 04:13:52.785803+00,false,
18895,37ab52ae-e83a-4628-8860-7a2a68092676,597,AJUSTE,100,0,1,,2025-10-08 04:13:55.986988+00,false,
18896,99f9f688-e043-4cb4-b52d-d147d8b09213,600,AJUSTE,100,0,1,,2025-10-08 04:13:59.820466+00,false,
18897,d7bdcbdd-e4e9-433c-89d0-2195fc2a2edb,583,AJUSTE,100,0,1,,2025-10-08 04:14:04.487627+00,false,
18898,0715653a-3f43-4392-8b5f-74c8f7fd8e7b,603,AJUSTE,100,0,1,,2025-10-08 04:14:08.604644+00,false,
18899,1ecba5e4-861c-4ba4-abf9-ec20a89d8457,601,AJUSTE,100,0,1,,2025-10-08 04:14:12.638047+00,false,
18900,bd9613da-952d-4d32-abe7-a09651b5cb69,605,AJUSTE,100,0,1,,2025-10-08 04:14:16.822248+00,false,
18901,485a8651-ee50-4e73-99ab-84dd5f13f158,604,AJUSTE,100,0,1,,2025-10-08 04:14:21.390742+00,false,
18902,bed855b0-1952-4f33-83b5-d73dc0717508,606,AJUSTE,100,0,1,,2025-10-08 04:14:25.156625+00,false,
18903,7e16d7e6-5f56-4cae-aa28-ba044e572a5b,610,AJUSTE,100,0,1,,2025-10-08 04:14:28.956143+00,false,
18904,8cb26cae-232a-45e9-aebb-a5fda013a366,611,AJUSTE,100,0,1,,2025-10-08 04:14:34.124198+00,false,
18905,9b74f27d-729d-4352-a3e7-9d5e760c398a,665,AJUSTE,100,0,1,,2025-10-08 04:14:42.312183+00,false,
18906,1c4655c9-0df7-4d58-883c-c457ebef0a4d,666,AJUSTE,100,0,1,,2025-10-08 04:14:45.791784+00,false,
18907,5d81899b-f235-4614-9b05-f246919876d4,686,AJUSTE,100,0,1,,2025-10-08 04:14:49.542188+00,false,
18908,8fe8ac41-3b63-416c-a6a3-15d0cb996784,687,AJUSTE,100,0,1,,2025-10-08 04:14:54.25915+00,false,
18909,6614af0e-1fe3-4035-8bcf-e1cf76a2ebae,689,AJUSTE,100,0,1,,2025-10-08 04:14:59.82601+00,false,
18910,ae1f7417-b7bd-41fb-9a95-63e1b36b234f,691,AJUSTE,100,0,1,,2025-10-08 04:15:03.97716+00,false,
18911,618038df-6961-4b07-8c54-249bd37b2921,692,AJUSTE,100,0,1,,2025-10-08 04:15:07.764317+00,false,
18912,65b090d6-01ac-4e85-8a1b-d124b5fa0409,688,AJUSTE,100,0,1,,2025-10-08 04:15:12.410504+00,false,
18913,030d9dc2-b691-4312-bc83-bd7a2772b555,690,AJUSTE,100,0,1,,2025-10-08 04:15:16.31191+00,false,
18914,0797a07b-19dc-45f0-86b1-ecd116263ab6,693,AJUSTE,100,0,1,,2025-10-08 04:15:20.295401+00,false,
18915,b3aa4208-87eb-4d24-be71-e378a0db952d,694,AJUSTE,100,0,1,,2025-10-08 04:15:25.345857+00,false,
18916,69d1a823-fa31-4ebc-93b5-5fa8039c5722,695,AJUSTE,100,0,1,,2025-10-08 04:15:29.162627+00,false,
18917,158234d3-6d77-4d65-a7a6-58074b2ccb6d,697,AJUSTE,100,0,1,,2025-10-08 04:15:33.363613+00,false,
18918,5fea2421-8d60-4740-a4dd-002629244fc7,699,AJUSTE,100,0,1,,2025-10-08 04:15:37.130264+00,false,
18919,0ba15284-6d18-4fb9-b9a0-884cd450dd4c,700,AJUSTE,100,0,1,,2025-10-08 04:15:41.5973+00,false,
18920,5e43d724-8916-40c6-a5c9-684450205c99,701,AJUSTE,100,0,1,,2025-10-08 04:15:48.614645+00,false,
18921,d478d218-37eb-4f75-9266-811ad36e9217,702,AJUSTE,100,0,1,,2025-10-08 04:15:52.664542+00,false,
18922,02528d60-2f4d-4e51-bda4-569ab5f3904f,704,AJUSTE,100,0,1,,2025-10-08 04:15:56.949215+00,false,
18923,88ece235-2975-4b9b-8a9a-928c091ec12a,705,AJUSTE,100,0,1,,2025-10-08 04:16:00.982725+00,false,
18924,8113b3e6-6dfa-4502-9eb6-97be3bedf286,706,AJUSTE,100,0,1,,2025-10-08 04:16:04.766364+00,false,
18925,afaa6c94-4205-4c25-b71d-196cb6145fa8,707,AJUSTE,100,0,1,,2025-10-08 04:16:08.749416+00,false,
18926,a1bb4fca-1b6a-4bab-abe1-cb1a01bec733,708,AJUSTE,100,0,1,,2025-10-08 04:16:12.519291+00,false,
18927,32354688-afe9-41cb-b10f-171fac2347d3,724,AJUSTE,100,0,1,,2025-10-08 04:16:16.617003+00,false,
18928,4a0213b6-d000-4a8c-b16d-496f82ef17f4,725,AJUSTE,100,0,1,,2025-10-08 04:16:20.35145+00,false,
18929,27bebac2-8e8b-40b7-ac17-e1ea105b2a0e,726,AJUSTE,100,0,1,,2025-10-08 04:16:24.367611+00,false,
18930,5a3ed3fd-56d7-4ab5-b7b8-9ce52cfcf357,703,AJUSTE,100,0,1,,2025-10-08 04:16:28.702315+00,false,
18931,abddbc92-a9a1-4d96-b570-2ede23312b8a,727,AJUSTE,100,0,1,,2025-10-08 04:16:32.501584+00,false,
18932,013cb6c6-d1ec-4f57-ba08-ad01a12a478b,729,AJUSTE,100,0,1,,2025-10-08 04:16:37.253375+00,false,
18933,bf0093f7-0af3-4b84-968d-58417db7a5c8,730,AJUSTE,100,0,1,,2025-10-08 04:16:42.019512+00,false,
18934,1c9d49c6-c6dd-438a-b8b6-583a1b9a9ada,731,AJUSTE,100,0,1,,2025-10-08 04:16:46.587352+00,false,
18935,586e6167-c01b-48fc-8e79-57aa7500e6c1,734,AJUSTE,100,0,1,,2025-10-08 04:16:51.271521+00,false,
18936,024262aa-282d-4d0f-83fd-10cc784dc417,739,AJUSTE,100,0,1,,2025-10-08 04:16:55.871832+00,false,
18937,91832a1a-d970-47b0-9ff8-72dbeaa769e4,728,AJUSTE,100,0,1,,2025-10-08 04:17:00.421835+00,false,
18938,a88b0c46-efba-47a1-92c0-13c70db6787b,740,AJUSTE,100,0,1,,2025-10-08 04:17:05.272521+00,false,
18939,353910b9-0cc9-4cec-a785-9aab7d46c6ab,742,AJUSTE,100,0,1,,2025-10-08 04:17:09.689634+00,false,
18940,0833f69c-429c-481a-ab8a-378e759ddee3,399,AJUSTE,24,0,1,,2025-10-08 04:17:14.356838+00,false,
18941,96442287-1b78-4939-a5ca-430788fdf8c7,436,AJUSTE,24,0,1,,2025-10-08 04:17:21.807373+00,false,
18942,64a7991f-ad80-431f-bf56-803950623fe8,363,AJUSTE,100,0,1,,2025-10-08 04:17:27.540869+00,false,
18943,508fdc35-5615-4775-af0b-851e0fe9b284,359,AJUSTE,100,0,1,,2025-10-08 04:18:42.864406+00,false,
18944,aeb218b3-d8c3-4570-ace0-fea2bd8b3ec4,360,AJUSTE,100,0,1,,2025-10-08 04:18:49.760289+00,false,
18945,5290d236-1e29-453b-a082-3d3dd77c3d1c,361,AJUSTE,100,0,1,,2025-10-08 04:19:32.638275+00,false,
19285,5492646f-315a-4ec1-a609-3f4d0bdd3769,670,VENTA,-1,98,1,488,2025-10-08 14:51:30.646387+00,false,54c17a63-d184-4842-9d7c-e41ae7b26ccc
19329,4a7e9327-c750-4e7a-98f8-6caef88385cd,11,VENTA,-3,84,1,489,2025-10-08 14:56:24.9997+00,false,7fac4c68-dd86-47e4-9d87-028ba3e5a77a
19330,16b42f6e-32ef-482f-8c7d-07ce1389b319,11,VENTA,-1,83,1,490,2025-10-08 15:03:25.794383+00,false,7460fd36-14ed-476f-90ef-f496c21e8d2b
19331,26bd3477-6296-4794-a7e5-3b036c14cee6,593,VENTA,-1,99,1,491,2025-10-08 15:08:46.961619+00,false,b1fd1451-6d32-450a-9b71-fa20cd392fda
19332,364138d6-1856-4c22-9195-b122827088e1,395,VENTA,-4,96,1,491,2025-10-08 15:08:46.967437+00,false,b1fd1451-6d32-450a-9b71-fa20cd392fda
19333,c4c73841-d80f-44dc-a274-f5283814ad45,639,VENTA,-7,93,1,491,2025-10-08 15:08:46.969042+00,false,b1fd1451-6d32-450a-9b71-fa20cd392fda
19334,aca264ef-e8cd-4828-a236-00d228392d9d,672,VENTA,-4,95,1,491,2025-10-08 15:08:46.970123+00,false,b1fd1451-6d32-450a-9b71-fa20cd392fda
19335,b8909ceb-283c-498d-b31e-0bb48d308394,866,VENTA,-1,88,1,491,2025-10-08 15:08:46.971445+00,false,b1fd1451-6d32-450a-9b71-fa20cd392fda
19336,e271c26e-886e-4bb5-8678-9134cd3d4aa3,294,VENTA,-1,99,1,492,2025-10-08 15:12:41.351144+00,false,bde310e9-0cb2-4ee3-bebb-d3ccacdc8b5c
19337,fd4c3fb8-76e1-4894-ac73-451474ab8125,341,VENTA,-3,97,1,492,2025-10-08 15:12:41.355996+00,false,bde310e9-0cb2-4ee3-bebb-d3ccacdc8b5c
19338,99861909-2699-4b58-90a4-612292903c57,114,VENTA,-2,98,1,493,2025-10-08 15:19:39.625826+00,false,23b8d82d-ab59-45d7-9a73-fb8b8531dc8f
19339,3f1d85d1-ac30-4390-8e52-091c210651ad,436,VENTA,-4,96,1,493,2025-10-08 15:19:39.631665+00,false,23b8d82d-ab59-45d7-9a73-fb8b8531dc8f
19340,1b31c6a1-6c0e-4679-aa47-ede4e2fcd6df,676,VENTA,-6,86,1,494,2025-10-08 15:29:18.714627+00,false,487d8227-1573-41e5-917d-aa5a611c9762
19341,6e0b40f3-52ae-4ce8-b64a-ad66321403bc,639,VENTA,-3,90,1,495,2025-10-08 15:32:56.238966+00,false,e689292f-5f11-45bc-882c-6f09fb36821d
19342,80b93db1-49bd-4621-9614-225e673e2737,188,VENTA,-2,97,1,495,2025-10-08 15:32:56.246893+00,false,e689292f-5f11-45bc-882c-6f09fb36821d
19343,6c1057dd-33bd-4498-b387-3540a4692d26,661,VENTA,-2,98,1,496,2025-10-08 15:36:45.664929+00,false,3577560f-5279-493d-a06a-c226970b8a46
19344,077f4725-1959-4d20-bd8e-22bbc5e54232,1008,VENTA,-1,99,1,497,2025-10-08 15:52:43.581679+00,false,7f2eb83d-7689-44ab-b388-8a3b264196cc
19345,57633789-b834-48b5-95f5-ad9ea34c7cbf,570,VENTA,-2,98,1,498,2025-10-08 15:57:40.585614+00,false,37cbfbda-88b6-47d2-9c30-de30e540fbfe
19346,071a52a5-f672-4780-bfe8-2cc4f6373fe8,55,VENTA,-1,99,1,499,2025-10-08 16:24:23.44526+00,false,5c3cf7fe-a28c-4c9a-98fb-1ad0004fc54b
19347,2692e450-0eaf-43d4-867e-4761e08cf020,764,VENTA,-1,99,1,499,2025-10-08 16:24:23.440443+00,false,5c3cf7fe-a28c-4c9a-98fb-1ad0004fc54b
19348,09443d3d-06ad-4afb-ab74-2c64a0c629b1,1004,VENTA,-1,94,1,499,2025-10-08 16:24:23.442595+00,false,5c3cf7fe-a28c-4c9a-98fb-1ad0004fc54b
19349,0e1d4d9e-c142-4a21-8021-2c3461ba56e4,374,VENTA,-3,96,1,499,2025-10-08 16:24:23.443701+00,false,5c3cf7fe-a28c-4c9a-98fb-1ad0004fc54b
19350,49821549-d256-4b40-ace9-dadca78ae369,1056,VENTA,-1,95959792,1,500,2025-10-08 16:29:58.844692+00,false,7bbc9c5a-91e7-436f-ab19-032771d2bcc1
19351,b3d59f27-5460-4a1b-9cd8-5132d3b2dbec,288,VENTA,-1,99,1,500,2025-10-08 16:29:58.845778+00,false,7bbc9c5a-91e7-436f-ab19-032771d2bcc1
19352,18ec657a-2130-410d-b0a2-87bc7b69798e,266,VENTA,-2,98,1,500,2025-10-08 16:29:58.841251+00,false,7bbc9c5a-91e7-436f-ab19-032771d2bcc1
19353,2e1e5d87-fa90-48e3-87ed-d4f797c78b04,718,VENTA,-1,99,1,501,2025-10-08 16:35:10.62784+00,false,7d46ae9f-fd58-452d-9f91-7c991aa4c699
19354,63e00ce1-2398-48c5-864b-2b36c86db7e7,590,VENTA,-2,86,1,502,2025-10-08 16:54:40.942536+00,false,247b4a10-69d4-40ef-9f88-1efbb1dfa075
19355,b05a9b0e-2fda-4cee-a8f2-021c01e378f3,764,VENTA,-1,98,1,503,2025-10-08 17:05:37.050759+00,false,8127ce51-36e5-403d-809b-e2e1228a1098
19356,bd651b20-2304-49ec-8c24-f505a729f6b5,999,VENTA,-2,92,1,503,2025-10-08 17:05:37.056479+00,false,8127ce51-36e5-403d-809b-e2e1228a1098
19357,96a93964-b3d5-4b22-ba39-418d8e2db416,51,VENTA,-1,98,1,503,2025-10-08 17:05:37.057826+00,false,8127ce51-36e5-403d-809b-e2e1228a1098
19358,3d92e4a0-0387-4841-9e74-ac1c892a2e72,944,VENTA,-1,98,1,503,2025-10-08 17:05:37.059463+00,false,8127ce51-36e5-403d-809b-e2e1228a1098
19359,f87f7ba1-337f-4d8d-a130-added2b410cd,696,VENTA,-1,98,1,504,2025-10-08 17:10:59.616006+00,false,92105a21-0ad4-481a-be7c-e55f136b258a
19360,af649ba0-a176-4a7b-bb9f-6ff3567116eb,206,VENTA,-1,97,1,505,2025-10-08 17:29:44.288547+00,false,fedae2cf-5425-48c7-835c-1d112fd32071
19361,60415729-dfa9-4f35-bad3-2f3699d9de06,396,VENTA,-1,99,1,505,2025-10-08 17:29:44.290693+00,false,fedae2cf-5425-48c7-835c-1d112fd32071
19362,d8c0d721-cde7-4a5a-82a8-b86e92f47b65,125,VENTA,-1,99,1,506,2025-10-08 17:31:22.532511+00,false,86854214-13ea-4807-b064-f14bd181014e
19363,10153941-9561-4d06-8271-21d0e40a0de6,864,VENTA,-1,99,1,507,2025-10-08 17:48:19.973627+00,false,ba86e8c8-ca2a-4e9a-b13c-8fe029c72ecb
19364,a4e2fa84-a321-4b73-9219-1fa684e6d693,158,VENTA,-2,98,1,507,2025-10-08 17:48:19.980712+00,false,ba86e8c8-ca2a-4e9a-b13c-8fe029c72ecb
19365,6241c691-1973-4bf6-802e-829b20730005,941,VENTA,-1,99,1,507,2025-10-08 17:48:19.981912+00,false,ba86e8c8-ca2a-4e9a-b13c-8fe029c72ecb
19366,4185f8ad-f63a-48dd-a08e-ace9780d8ddf,334,VENTA,-2,96,1,507,2025-10-08 17:48:19.983024+00,false,ba86e8c8-ca2a-4e9a-b13c-8fe029c72ecb
19367,0fb2688e-8a0a-4320-a772-6c9898501bf9,639,VENTA,-4,86,1,508,2025-10-08 18:06:52.31282+00,false,af39bc0c-2896-487f-b8a6-37ad97ca6873
19368,a945f105-9532-4445-9ca2-6d15aa015190,11,VENTA,-2,81,1,508,2025-10-08 18:06:52.317401+00,false,af39bc0c-2896-487f-b8a6-37ad97ca6873
19369,5fccd2de-f2e3-4f4e-804e-29455cbda942,836,VENTA,-2,97,1,508,2025-10-08 18:06:52.319097+00,false,af39bc0c-2896-487f-b8a6-37ad97ca6873
19370,2bb3c62c-db9c-47b3-82e8-9b125d61555f,991,VENTA,-1,91,1,509,2025-10-08 18:11:54.598011+00,false,582a68d3-2489-456a-a4c3-a3b58401382f
19371,c074a612-32eb-4e03-b45e-7f8e42dddc71,683,VENTA,-1,97,1,509,2025-10-08 18:11:54.604084+00,false,582a68d3-2489-456a-a4c3-a3b58401382f
19372,114ffe1e-d5cb-49c2-a412-c56b07a880fc,661,VENTA,-3,95,1,510,2025-10-08 18:21:59.035675+00,false,a1fb7fa5-ad24-4d3c-8be4-c81035a9bad2
19373,c892aa22-df9e-45f6-b136-7ec582ac624c,944,VENTA,-1,97,1,510,2025-10-08 18:21:59.039791+00,false,a1fb7fa5-ad24-4d3c-8be4-c81035a9bad2
19374,a97121e4-7c2f-4abc-8561-9e93592a8e21,683,VENTA,-1,96,1,510,2025-10-08 18:21:59.040895+00,false,a1fb7fa5-ad24-4d3c-8be4-c81035a9bad2
19375,04c0f61e-fc09-4146-b4f8-2a4dd6322992,395,VENTA,-1,95,1,511,2025-10-08 18:41:47.405398+00,false,a40b594f-0f69-4238-a233-504b5ffb606e
19376,f7f9b0da-ebd8-4570-b6f2-8204c82000b9,476,VENTA,-2,98,1,511,2025-10-08 18:41:47.410462+00,false,a40b594f-0f69-4238-a233-504b5ffb606e
19377,a2c3fd73-743d-4a63-ab0f-458cea44af16,745,VENTA,-1,99,1,512,2025-10-08 18:46:53.171253+00,false,393ecc77-0556-4989-be01-f177e9feeb27
19378,b9ed62d9-df7a-45f2-902c-ec243d28810b,471,VENTA,-1,35656565646,1,512,2025-10-08 18:46:53.17534+00,false,393ecc77-0556-4989-be01-f177e9feeb27
19379,1f151417-b815-419a-927b-de8e04de7570,1062,INICIAL,6565656,0,1,,2025-10-08 18:50:54.983013+00,false,
19380,a6b37f94-a640-457d-babe-b60da7f054fa,1062,VENTA,-1,6565855,1,513,2025-10-08 18:51:42.775612+00,false,
19381,e11cd188-495c-40c9-bab3-93dec606ee52,12,VENTA,-2,86,1,513,2025-10-08 18:51:42.77671+00,false,
19382,a0bdbd26-7baf-4a28-9960-2a4ab11711fc,193,VENTA,-3,87,1,513,2025-10-08 18:51:42.778289+00,false,
19383,bff5c5d5-f603-4f3a-bb47-752d1eb57d88,125,VENTA,-1,98,1,513,2025-10-08 18:51:42.77909+00,false,
19384,f62745e5-288d-43ce-a5bf-0302baae6759,639,VENTA,-3,83,1,513,2025-10-08 18:51:42.768502+00,false,
19385,67e69958-cf5f-494d-b52d-61148a7e4478,946,VENTA,-2,83,1,513,2025-10-08 18:51:42.772903+00,false,
19386,af127a73-7f8d-47eb-afbb-0833a54cd6e1,991,VENTA,-2,89,1,513,2025-10-08 18:51:42.774516+00,false,
19387,06ac192d-a3f8-49d5-8b53-82a08622e37d,592,VENTA,-2,87,1,514,2025-10-08 18:53:15.344122+00,false,41025281-0dd1-40c2-8170-c755aefd7c28
19388,22b36900-e606-4406-b2b2-41d8531c8007,836,VENTA,-1,96,1,515,2025-10-08 19:02:57.10604+00,false,8464d81e-2f50-45f7-98f1-bbe57e3b8b69
19389,93460acd-f476-40e5-8444-9bd5df15d22c,886,VENTA,-3,87,1,516,2025-10-08 19:04:09.365906+00,false,e71273e4-4b21-4456-b8f6-6233d45abaeb
19390,f7ea0d46-82f1-4ae4-a9d6-4ada6f579b0b,763,VENTA,-1,99,1,517,2025-10-08 19:06:58.248022+00,false,9195cd11-9869-44a7-a0c9-c10ef13b0c01
19391,f4adc5ea-17a4-487a-a2ac-e039d65ee971,436,VENTA,-6,90,1,518,2025-10-08 19:11:51.158886+00,false,9baea46a-4026-4bd6-b581-8a33562ecf8b
19392,e7d14d70-2c80-4076-98e8-a01800f7e7da,331,VENTA,-6,88,1,519,2025-10-08 19:16:17.314619+00,false,9e561550-df1f-4ae8-a5d7-58f658813163
19393,86fd2999-cbc3-42b5-8953-824c4e1fcb52,693,VENTA,-1,99,1,520,2025-10-08 19:23:36.171368+00,false,02a906b6-c77d-4f9b-b592-1de6abcc878a
19394,74c62536-5433-445a-b6ae-e15338a4bf03,269,VENTA,-3,97,1,521,2025-10-08 19:29:48.828084+00,false,2efd8a06-04cc-4267-83cf-ae0d9b826626
19395,a886d0df-d1f2-4d2c-abcb-70fc1e0a4c47,661,VENTA,-4,91,1,522,2025-10-08 19:34:50.234186+00,false,23f1f6e7-e6d9-4884-a6ba-8b5c1a3517f2
19396,5cdb3b90-aa27-4933-8067-36136ff5c43b,223,VENTA,-1,99,1,523,2025-10-08 19:37:46.442297+00,false,a31e9cda-070f-4ffb-81d9-db1477c9419a
19397,5aecf8a7-9c6b-4567-8232-379969f817e7,114,VENTA,-2,96,1,524,2025-10-08 19:51:11.503796+00,false,af6b115a-1a5f-4de0-bbee-481387301ea0
19398,b9e12a52-18e7-4593-9203-3b349800d74d,11,VENTA,-1,80,1,524,2025-10-08 19:51:11.508527+00,false,af6b115a-1a5f-4de0-bbee-481387301ea0
19399,6ce5b2d6-fe1b-4be9-8a25-1becf7288b20,193,VENTA,-10,77,1,524,2025-10-08 19:51:11.509666+00,false,af6b115a-1a5f-4de0-bbee-481387301ea0
19400,b862cc76-ecb8-462b-aa4b-c351dd55946c,676,VENTA,-2,84,1,525,2025-10-08 20:07:32.459759+00,false,14b1ab0a-47d2-4a11-a74b-57867747a8e4
19401,97ec6c15-1cfd-4bed-a8a7-95626c0ba867,344,VENTA,-1,98,1,525,2025-10-08 20:07:32.464697+00,false,14b1ab0a-47d2-4a11-a74b-57867747a8e4
19402,97205b6b-95ef-4ba7-825b-34e53276771c,652,VENTA,-2,98,1,526,2025-10-08 20:16:02.827123+00,false,aed5ce28-dd58-44e8-86e7-5356f3a3f4c6
19403,544299a7-50d3-4478-9462-8fa5bf165790,436,VENTA,-2,88,1,526,2025-10-08 20:16:02.832732+00,false,aed5ce28-dd58-44e8-86e7-5356f3a3f4c6
19404,5e4e2fb9-2d7f-4fe4-9d5c-324d3c67670f,11,VENTA,-1,79,1,527,2025-10-08 20:20:38.64442+00,false,124bdc44-2623-4fdf-aca0-5367ed047a58
19405,4cee6d8a-5f2f-43e1-aa35-98606aa1e677,471,VENTA,-5,35656565641,1,528,2025-10-08 20:26:42.231886+00,false,5ab5fd2c-b709-4543-bd0e-9d450b9c13ca
19406,4c31a3a9-cd49-4bd4-ad62-a705c8f1c0ff,353,VENTA,-1,99,1,529,2025-10-08 20:34:33.523896+00,false,02712e7b-f395-422e-864e-91b9a8379042
19407,06ed128d-e3ed-4124-ada2-f3577def13b9,231,VENTA,-1,98,1,529,2025-10-08 20:34:33.519938+00,false,02712e7b-f395-422e-864e-91b9a8379042
19408,a6c12f4d-ef2b-4a6f-bf39-276853d9449c,628,VENTA,-3,195,1,530,2025-10-08 20:35:57.281876+00,false,68bc9d28-bb78-4739-965c-cb27150475bc
19409,36fa1631-a5c3-472c-829c-6648138c9f86,375,VENTA,-5,95,1,530,2025-10-08 20:35:57.286251+00,false,68bc9d28-bb78-4739-965c-cb27150475bc
19410,12ee647e-5b95-4a60-85e3-bd85d1737e5b,195,VENTA,-5,95,1,530,2025-10-08 20:35:57.288312+00,false,68bc9d28-bb78-4739-965c-cb27150475bc
19411,b8f8e519-97c1-4fc3-bee4-a7d846ba576d,482,VENTA,-2,97,1,531,2025-10-08 20:36:42.839612+00,false,23d674f9-d9de-4236-a83c-b16b92f8e1d0
19412,9eff8e63-78d9-4f62-bf6c-f6918a2b34e9,851,VENTA,-1,99,1,532,2025-10-08 20:38:55.716882+00,false,d41a1661-7770-426a-8add-76a3f3bec655
19413,d0b28811-b360-479d-b0c7-1c7e97014c38,840,VENTA,-1,99,1,532,2025-10-08 20:38:55.720711+00,false,d41a1661-7770-426a-8add-76a3f3bec655
19414,271d61ee-991b-4a1a-bb8d-8b7929e96e5c,713,VENTA,-1,98,1,533,2025-10-08 20:40:15.734251+00,false,906948a9-9f31-4bdd-b49f-4eee85b27a0b
19415,1a90a858-6980-4252-aa9a-b35df95704a9,712,VENTA,-1,98,1,533,2025-10-08 20:40:15.739655+00,false,906948a9-9f31-4bdd-b49f-4eee85b27a0b
19416,4bf50e07-7d66-42ea-a4b4-35501cfb1cad,467,VENTA,-2,97,1,533,2025-10-08 20:40:15.740981+00,false,906948a9-9f31-4bdd-b49f-4eee85b27a0b
19417,855cfd14-8288-496a-9e38-d78ab335f88a,639,VENTA,-1,82,1,533,2025-10-08 20:40:15.742073+00,false,906948a9-9f31-4bdd-b49f-4eee85b27a0b
19418,d968db92-305b-4c24-8428-6377f373b486,689,VENTA,-1,99,1,534,2025-10-08 20:44:38.178678+00,false,6601dbd8-ff96-4f80-9d0c-95b5ba63a452
19419,a6efe153-786d-4100-94c6-0d2a24eef470,639,VENTA,-3,79,1,534,2025-10-08 20:44:38.184533+00,false,6601dbd8-ff96-4f80-9d0c-95b5ba63a452
19420,5fbfcfe7-6fe0-4014-8060-52daa62ed36d,124,VENTA,-5,95,1,534,2025-10-08 20:44:38.185614+00,false,6601dbd8-ff96-4f80-9d0c-95b5ba63a452
19421,da9b1963-47fd-4fc5-b2fb-c820436993ea,327,VENTA,-1,97,1,535,2025-10-08 20:47:55.341511+00,false,d7a8d1fd-5777-47f7-b9f1-bebc747769f4
19422,040d4bfb-5fc5-46b6-bd02-9155ef470f89,482,VENTA,-1,96,1,536,2025-10-08 20:52:42.834021+00,false,8fadd5b3-0bfc-4fad-9219-5836bec56490
19423,132f8341-65ad-4cf5-bd05-6f8834260c77,35,VENTA,-2,96,1,537,2025-10-08 21:00:22.483802+00,false,a22cc9fa-fd0b-4a61-a7a2-6a56e1a8cafe
19424,ade54bc5-cf2c-46c8-a14e-f49d3ea8ade2,924,VENTA,-1,99,1,538,2025-10-08 21:11:54.082502+00,false,db7bd11b-2e11-4b9c-a5cb-e1b92457c4cc
