id,created_at,updated_at,deleted_at,nombre,codigo,precio_venta,stock,uuid
390,2025-09-06 05:00:36.143823+00,2025-10-11 20:38:13.286109+00,,NIXODERM CREMA X 20 GR,7703086201035,0,100,771b78f3-df3f-4f12-98f9-979990a6ca44
391,2025-09-06 05:00:36.143823+00,2025-10-11 20:37:09.920022+00,,NIXODERM JABON BARRA AZUFRE X 100 GR,7703086500282,0,100,2f44393f-eaac-48f9-ac11-daa18bd044fa
392,2025-09-06 05:00:36.143823+00,2025-10-11 20:39:01.158649+00,,NOFERTYL NORETISTERONAESTRADIOL 505 MG X 1 AMP,7702870002636,11500,99,58e65571-ada6-41a3-8885-7c1825f508e9
393,2025-09-06 05:00:36.143823+00,2025-10-12 00:19:45.157943+00,,NORAVER-P CEREZA TABL,7702057168070,0,100,d16175c9-cc75-4fe2-9320-06426aa3eec3
394,2025-09-06 05:00:36.143823+00,2025-10-12 00:20:26.614858+00,,NOVALGINA DIPIRONA 500 MG TABL,7501165010444,0,100,8e0fb4d7-5297-4e8d-875c-e9b3bc521ebd
395,2025-09-06 05:00:36.143823+00,2025-10-13 19:18:11.052609+00,,"NOVOXICAM [MELOXICAM] 15mg ",7709225183057,600,90,c6bee13f-0d24-463f-988f-15540677cf96
396,2025-09-06 05:00:36.143823+00,2025-10-12 00:19:58.283692+00,,NORAVER-P MENTA TABL,7702057162412,0,99,7f86c7d3-7585-4274-bad0-b1ae6514bc3f
397,2025-09-06 05:00:36.143823+00,2025-10-12 00:20:15.932001+00,,NORAVER-P NARANJA MIEL TABL,7702057186470,0,100,51bff8e4-0767-413a-8532-47c62087b0b8
398,2025-09-06 05:00:36.143823+00,2025-10-11 20:38:18.635216+00,,NOTUSIN JARABE NIÑOS CEREZA x120mL SIEGFRIED S.A.S,7707355058153,15900,100,b19f4ce9-6416-4fb9-93a9-544c837d4759
399,2025-09-06 05:00:36.143823+00,2025-10-11 20:38:51.523242+00,,NOXPIRIN DIA  SOBRES x10g SIEGFRIED,7707355053424,2800,100,0e769c90-1efe-4457-bac3-04da672bb389
400,2025-09-06 05:00:36.143823+00,2025-10-11 20:36:59.052247+00,,NOXPIRIN F JUNIOR JBE * 120ML SIEGFRIED,20104011108,0,100,53dbb349-f50b-4766-8dfa-963fbdae4510
401,2025-09-06 05:00:36.143823+00,2025-10-11 20:38:22.455956+00,,NOXPIRIN F JUNIOR JBE *60ML SIEGFRIED,20104011107,0,100,3fa2322c-0992-4e0a-9e60-d6ce23ca34f8
402,2025-09-06 05:00:36.143823+00,2025-10-12 00:20:45.006162+00,,NOXPIRIN F CALIENTE DIA  SIEGFRID,20104011113,0,100,5d3d53bc-3a10-4deb-8637-5c79c59d1b78
403,2025-09-06 05:00:36.143823+00,2025-10-11 20:36:39.900077+00,,NOXPIRIN JUNIOR JARABE X 120ML  SIEGFRIED,7707355053363,14900,100,1a022692-6aa2-46ce-9357-6ce004a458b5
404,2025-09-06 05:00:36.143823+00,2025-10-11 20:38:05.186881+00,,NOXPIRIN F JUNIOR FRASCO 60 ML JARABE,7707355053356,0,100,20b77988-a3b0-412e-ab53-5e53401bc5c8
405,2025-09-06 05:00:36.143823+00,2025-10-11 20:39:02.072644+00,,NOXPIRIN F ULTRA ADULTO FRASCO 120 ML JARABE,7707355053400,0,100,649d0ae7-6383-439b-99d7-da4f0b12f21f
406,2025-09-06 05:00:36.143823+00,2025-10-12 00:27:23.302729+00,,"NOXPIRIN PLUS ",7707355055626,0,100,bc05d170-1747-4214-a1cc-977b0c17dc64
407,2025-09-06 05:00:36.143823+00,2025-10-12 00:27:33.377121+00,,NOXPIRIN PLUS CAPS SIEGFRIED,20104020385,0,100,bffd208d-6641-4546-b8f7-ca541fe15519
408,2025-09-06 05:00:36.143823+00,2025-10-11 20:37:52.015768+00,,NOXPIRIN F ULTRA ADULTO FRASCO 60 ML JARABE,7707355053417,0,100,1ed0417f-18b1-4799-b8ad-99ba5bf7f43e
409,2025-09-06 05:00:36.143823+00,2025-10-12 00:27:13.803578+00,,NOXPIRIN PLUS SIEGFRIED,20104017616,0,100,5d71db49-1f2f-4142-8573-106090bbb99d
410,2025-09-06 05:00:36.143823+00,2025-10-11 20:38:56.722862+00,,NOXPIRIN PLUS CAJA PAGUE 120 LLEVE 124 CAPS,7707355059358,0,100,8551e16e-f267-40bc-bdbf-83133cd5d57f
411,2025-09-06 05:00:36.143823+00,2025-10-11 20:39:08.189518+00,,NUTRIGEL ADVANCE MANDARINA CAJA X 30 SOBRES,7703153033828,0,100,50022680-c3c1-4827-a47e-9ef8b51e6b64
412,2025-09-06 05:00:36.143823+00,2025-10-11 20:37:05.331173+00,,OFTAMOX MOXIFLOXACINO 0.5 % OFTALMICO X 5 ML,7702057061272,0,100,ed1e46fb-3dbd-48a2-b2e3-c2000059fe48
413,2025-09-06 05:00:36.143823+00,2025-10-11 20:38:03.045881+00,,OLANZAPINA 5mg x30 MK,7702057711542,0,100,0c819518-216e-4ae9-9797-c3b6bfa16de4
414,2025-09-06 05:00:36.143823+00,2025-10-11 20:37:42.222996+00,,NUTRIGEL ADVANCE NEUTRO CAJA X 30 SOBRES,7703153033835,0,100,ed0f5927-a973-4488-97d4-e00d56225009
415,2025-09-06 05:00:36.143823+00,2025-10-11 20:38:54.27228+00,,"OCEIRA X 21 TAB (LEVONORGESTREL+ETINILESTRADIOL) CAICLOS ",7703689317386,7800,98,5fe669de-d30c-4afe-b70a-a0b49621d364
416,2025-09-06 05:00:36.143823+00,2025-10-11 20:37:28.305499+00,,OFTALMOTRILUB CARBOXIMETILCELULOSA 0.5% OFTALMICA X 15 ML,7706309001160,0,100,7a128a8e-a07b-4f37-8642-33465cc14ae5
417,2025-09-06 05:00:36.143823+00,2025-10-11 20:36:55.836818+00,,OMEGA 3 1000mg x30 NATURALMENTENF,7707058371238,0,100,cddff11a-fae9-49c7-b394-9ba6ed4c0b54
418,2025-09-06 05:00:36.143823+00,2025-10-11 20:37:58.451399+00,,OSCILLOCOCCINUM X 30 UND,7702870383575,0,100,dfe34de7-bb3e-4b82-8475-855c8988dee6
419,2025-09-06 05:00:36.143823+00,2025-10-12 00:28:19.806699+00,,"OSCILLOCOCCINUM ",7702207700358,0,100,01dd2eed-681f-45f0-a497-3d0aa3f2c1fe
420,2025-09-06 05:00:36.143823+00,2025-10-11 20:38:32.861554+00,,OPHARFLEX POLIMICINANEOMICINADEXAMETASONA OFTALMICO X 5 ML,7707277580183,0,100,dc90a158-4b3f-4aae-8f1b-e9943e5f9494
421,2025-09-06 05:00:36.143823+00,2025-10-12 00:28:03.877338+00,,ORLISTAT 120mg ECAR,7702184010754,0,100,fcbe8b63-7739-4cb4-b597-d278821d4f58
422,2025-09-06 05:00:36.143823+00,2025-10-11 20:37:05.025189+00,,OROCAL+D [CALCIO + VITAMINA D] x30 TAB LEBRIUT,7703038020103,15900,99,ba2ec4ba-f49a-4a88-9510-494bf36cc701
423,2025-09-06 05:00:36.143823+00,2025-10-11 20:38:30.263098+00,,OSMOTEARS [ALCOHOL POLIVINILICO 1.4%] GOTAS x15ml OPHARM,7707277580442,0,100,b8e4f545-bfd3-46f3-8cc9-f9ebab332f2b
424,2025-09-06 05:00:36.143823+00,2025-10-11 20:37:05.483731+00,,OXIGENTA 40vol x60mL VENUX LINEA COSMÉTICA,7709181612318,2500,100,6aabb18f-5d80-4972-b98e-902c1dea87d0
425,2025-09-06 05:00:36.143823+00,2025-10-11 20:38:18.176927+00,,OXIGENTA EN CREMA 10vol X 90mL BELOTTI,7707305584497,2600,100,13f9b592-2295-4b3e-a439-9d6146756ec0
426,2025-09-06 05:00:36.143823+00,2025-10-11 20:37:59.981467+00,,OXIGENTA 10vol VENUX LINEA COSMÉTICA,7709181612301,2500,100,a108a26d-05f2-450a-ba41-2547e4ea3263
427,2025-09-06 05:00:36.143823+00,2025-10-11 20:37:46.045767+00,,OXIGENTA 20vol X60ML VENUX LINEA COSMÉTICA,7709919577070,2500,100,dadd74ec-c1bf-41cc-8b42-451bd0a87e61
428,2025-09-06 05:00:36.143823+00,2025-10-11 20:38:38.984432+00,,OXIGENTA 30vol VENUX LINEA COSMÉTICA,7709181612325,2500,100,633f5529-03ba-40ea-a207-d7b09925674b
429,2025-09-06 05:00:36.143823+00,2025-10-11 20:38:33.473523+00,,OXIMETAZOLINA 0.025% FRASCO X 15 ML,7703763334025,0,100,c4c070ec-9c48-4d68-ba9a-eb6f20c54f75
430,2025-09-06 05:00:36.143823+00,2025-10-11 20:38:18.329192+00,,PANAL PLENITUD PROTECT TALLA M PQTE X 20 UND,7751493004008,0,100,38484f2f-d1f1-4d5c-988a-5c796dc27a43
431,2025-09-06 05:00:36.143823+00,2025-10-11 20:38:24.753637+00,,PANGETAN NF (LOPERAMIDA CLORHIDRATO 2MG) TABLETAS TQ,7702057017361,2700,98,f25bd0de-1bc0-4668-a109-09e9715dda8e
432,2025-09-06 05:00:36.143823+00,2025-10-11 20:38:48.008193+00,,OXIMETAZOLINA 0.05% FRASCO X 15 ML,7703763334018,0,100,6a9390a6-715f-4c65-8bf8-ed06fef123e6
433,2025-09-06 05:00:36.143823+00,2025-10-11 20:39:01.616775+00,,OXIMETAZOLINA 0.05% NASAL FRASCO X 15 ML,7702057061265,0,100,262c2a1c-ad10-45f7-ba74-9a0afabb65ec
434,2025-09-06 05:00:36.143823+00,2025-10-11 20:38:41.588323+00,,"OXIMETAZOLINA SOLUCION NASAL ADULTOS 0,05% x15mL PHARMACEUTICAL BUISNESS S.A.S",7709930569436,0,100,d9e22dbe-f4bc-44d7-bfe7-5ab23701183c
435,2025-09-06 05:00:36.143823+00,2025-10-21 21:28:55.583374+00,,PANOTIL B GOTAS 8ml ZAMBON,7703445050014,0,99,e9b6e46c-5970-4e27-a916-7193146d6910
436,2025-09-06 05:00:36.143823+00,2025-10-11 20:37:01.655711+00,,PASEDOL [DIMENHIDRINATO] 50mg TABLETAS  ECAR,7702184560020,500,80,67f088d2-c57b-4699-8d11-cd0858e3d831
437,2025-09-06 05:00:36.143823+00,2025-10-11 20:37:08.389485+00,,PAX DIA NARANJA SOBRE,7706263200616,0,100,f7247c1b-8612-4541-ab70-5af6182800eb
438,2025-09-06 05:00:36.143823+00,2025-10-11 20:37:37.175347+00,,PANUELOS FAMILIA BOLSILLO X 10 UND X 10,7702026032647,0,100,1342ee64-df04-41bb-9f5d-fc031affc8c3
439,2025-09-06 05:00:36.143823+00,2025-10-11 20:37:52.629143+00,,PANUELOS FAMILIA CUIDADO GRIPAL X 10 UND X 10,7702026033071,0,100,ea6f01fd-883b-4563-84c8-9cf8969e4590
440,2025-09-06 05:00:36.143823+00,2025-10-11 20:36:57.829284+00,,PAQ LIMAS 2 TEXTURAS x10 ICOM,7704768007198,0,100,bf5e13e8-43d8-4484-af9a-a0f41b4f50d5
441,2025-09-06 05:00:36.143823+00,2025-10-11 20:38:54.578537+00,,PAX NOCHE LIMON SOBRE,7706263200630,0,98,5161c574-37f4-45d1-8612-a2b679a1b38e
442,2025-09-06 05:00:36.143823+00,2025-10-11 20:36:54.458609+00,,PEDIALYTE 45 MEQ GUARANA 500 ML ZINC,7501033962394,0,100,8e625be4-398a-4a83-aa40-8badfe6283bd
443,2025-09-06 05:00:36.143823+00,2025-10-11 20:38:01.516948+00,,PEDIALYTE 45 ZINC FRESA FRASCO 500 ML,7501033957413,0,100,bd1d40ab-7e35-4c11-acd0-b3968d7a900e
444,2025-09-06 05:00:36.143823+00,2025-10-11 20:37:44.976704+00,,PAX NOCHE PANELA ACETAMINOFEN FENILEFRINACLORFENIRAMINA SOBRE,7706263200654,0,100,1d5bd423-0c80-4618-82cd-6ea146c0e3d7
445,2025-09-06 05:00:36.143823+00,2025-10-11 20:38:44.799653+00,,PAX NOCHE SOBRE EUROFARMA,7706127006378,0,100,c1de6b11-2d26-41ad-b7e6-d30c350c7629
446,2025-09-06 05:00:36.143823+00,2025-10-11 20:37:04.872604+00,,PEDIALYTE 30 ZINC DURAZNO FRASCO 500 ML,7501033959981,0,100,d0982b83-2e7e-47aa-a81c-5870d28f2bfd
447,2025-09-06 05:00:36.143823+00,2025-10-11 20:39:17.984529+00,,PEDIALYTE ACTIVE 30MEQ CEREZA X 500 ML ABBOTT,7501033959967,10500,100,5afb796b-4037-46df-9620-f0006995879e
448,2025-09-06 05:00:36.143823+00,2025-10-11 20:39:12.77655+00,,PEDIALYTE MAX 60MEQ UVA x500mL ABBOTT,7501033957376,10500,100,a4cc2d81-e67f-48e7-9024-70286b8a5ea2
449,2025-09-06 05:00:36.143823+00,2025-10-11 20:39:20.281976+00,,PEDIASOL ZINC 75 UVA FRASCO x500mL,7361819980178,0,100,2e0b3e65-e1da-4302-99ea-f831ee9c5a20
450,2025-09-06 05:00:36.143823+00,2025-10-11 20:37:35.189723+00,,PEDIALYTE MAX 60MEQ COCO x500mL ABBOTT,7501033961540,10500,100,ca1fe7b6-dad7-45ad-99dd-0ba2496d9c17
451,2025-09-06 05:00:36.143823+00,2025-10-11 20:36:46.649411+00,,PEDIALYTE MAX 60MEQ FRESA x500mL ABBOTT,7501033961557,10500,99,18983799-dcd8-4f71-ae80-9962457335f0
452,2025-09-06 05:00:36.143823+00,2025-10-11 20:38:47.242176+00,,PEDIALYTE MAX 60MEQ MANZANA x500mL ABBOTT,7501033957369,10500,100,c1d6d1ee-39fe-4f44-bbdd-417ff55f5d48
453,2025-09-06 05:00:36.143823+00,2025-10-11 20:37:05.942761+00,,PEDIASURE LIQUIDO VAINILLA BOTELLA X 220 ML,8710428020185,0,100,aa3b1b41-9896-4543-8398-e61e7076d3cf
454,2025-09-06 05:00:36.143823+00,2025-10-11 20:39:12.166275+00,,PEDIASURE POLVO VAINILLA TARRO X 400 GR,7703186976314,0,100,5f94c3f6-2889-4897-88ba-c0c43ed7bba0
455,2025-09-06 05:00:36.143823+00,2025-10-11 20:39:24.256933+00,,PEDIASURE POLVO VAINILLA TARRO X 900 GR,8710428020024,0,100,39dd9f67-f0bd-40ee-889a-bc52f4f812f2
456,2025-09-06 05:00:36.143823+00,2025-10-11 20:37:35.036727+00,,PENTASOL 5% TUBO X 40 GR,7703712011557,0,100,89904bdb-7ae1-43af-8c3b-3dfac0610607
457,2025-09-06 05:00:36.143823+00,2025-10-11 20:39:19.057298+00,,PIROXICAM 20mg x10 MK,7702057075040,0,100,fbecf047-82ce-4b3d-a317-cbee645d4c72
458,2025-09-06 05:00:36.143823+00,2025-10-11 20:39:14.461966+00,,POLIVITAMINAS Y MINERALES X 100 CAP,7703153003586,0,100,843b7f49-7fa3-4161-a2ba-dea64ede9a9c
459,2025-09-06 05:00:36.143823+00,2025-10-11 20:36:54.152835+00,,PEPSAMAR MENTA (HIDROXIDO DE ALUMINIO) TABLETAS MASTICABLES SANOFI,7706263003798,300,100,338bc2b1-c6a1-4c70-8f1b-d1e1e6796a51
460,2025-09-06 05:00:36.143823+00,2025-10-11 20:39:18.598377+00,,PERFILADOR DE CEJAS ICOM,7704768007204,0,100,8711d770-7cd3-4b2c-8b32-955492b821cc
461,2025-09-06 05:00:36.143823+00,2025-10-11 20:37:13.136401+00,,PIROXICAM 20mg x10 COASPHARMA,7703712030930,0,97,d728ccb0-e5a7-45f3-9859-b8cc9a64210c
462,2025-09-06 05:00:36.143823+00,2025-10-11 20:39:20.434957+00,,POLVO COMPACTO NAILEN N 1 X 14 GR,7702186020416,0,100,270cff58-8ce8-40ea-a392-9cfa9c56b153
463,2025-09-06 05:00:36.143823+00,2025-10-11 20:37:33.35353+00,,PREGABALINA 75 MG CAJA X 14 CAP,7702057065829,0,100,47697bec-68cb-46b4-b3d0-f216caff12e5
464,2025-09-06 05:00:36.143823+00,2025-10-11 20:36:54.767824+00,,CONDON DUO X 1 UNIDAD,7702003985812,2800,100,d1fe4d49-c30a-4a6a-9f6e-1471e0e58601
465,2025-09-06 05:00:36.143823+00,2025-10-11 20:37:16.053758+00,,POMADA PENA N 4 FRASCO X 25 GR,7709559308140,0,100,29e4aa0a-3136-4d09-9891-78540a0e1d76
466,2025-09-06 05:00:36.143823+00,2025-10-11 20:38:02.128928+00,,POSTINOR 2 (LEVONORGESTREL 0.75MG) GEDEON RICHTER,5997001368473,12800,100,6eda4bde-3dba-4789-b0d1-18b2258d0f2a
467,2025-09-06 05:00:36.143823+00,2025-10-11 20:39:00.69928+00,,PREDNISOLONA 5mg TABLETAS COASPHARMA,7703712035355,200,97,b1485f8f-b8bb-4704-bea0-734faaa59044
468,2025-09-06 05:00:36.143823+00,2025-10-11 20:39:13.850259+00,,PRESTIBLOCK [TIMOLOL 0.5%] GOTAS x5ml BLASKOV,7702896001897,0,99,1c1e4701-6d86-4833-ac99-120bc4bd0b7b
469,2025-09-06 05:00:36.143823+00,2025-10-11 20:37:27.693132+00,,ENTEROGERMINA SUSPENSION ORAL X 5ML SANOFI,3582910009900,7700,97,b4aaaca8-0533-41b6-90aa-248e03741237
470,2025-09-06 05:00:36.143823+00,2025-10-11 20:36:48.636368+00,,PROPÓLEO [HEDERA HELIX + MIEL DE ABEJA + ALOEVERA] x180mL ZANECOL,7707272151364,0,100,ad068d9a-c7f3-4cb8-9e7d-a46e1942f3ec
471,2025-09-06 05:00:36.143823+00,2025-10-11 20:37:25.70644+00,,PRIMOSISTON ETINILESTRADIOLNORETISTERONA 0.012 MG X 30 TABL,7896006202516,0,81,8ededec1-3a7e-451c-9fa6-439cfb77ffd8
472,2025-09-06 05:00:36.143823+00,2025-10-12 00:29:11.535536+00,,PRIMOSISTON ORAL TABL,7896116861283,0,100,b70b2765-be79-4b7c-ac77-eea72b84d6cf
473,2025-09-06 05:00:36.143823+00,2025-10-11 20:37:03.801782+00,,PRIVATOS JARABE MIEL Y LIMON (PROPOLEO+HEDERA HELIX) x120mL LAFRANCOL,7702207163948,23500,100,a967e1c2-c35e-4b83-900e-c2af22170bcf
474,2025-09-06 05:00:36.143823+00,2025-10-11 20:39:28.233606+00,,PROPÓLEO [HEDERA HELIX + MIEL DE ABEJA + EUCALIPTO] x180mL ZANECOL,7707272151661,0,100,8e13b19f-d106-4e1f-a69e-d2bd7a1e8d4b
475,2025-09-06 05:00:36.143823+00,2025-10-11 20:38:04.728452+00,,PROPÓLEO JARABE NIÑOS [HEDERA HELIX + MIEL DE ABEJA + VITAMINA C] x180mL ZANECOL,7707272151760,8900,100,c0ccfcb9-25a4-41a1-824f-6d4a623f410d
476,2025-09-06 05:00:36.143823+00,2025-10-11 20:36:42.822361+00,,PROPRANOLOL CLORHIDRATO 40NG TABLETAS COASPHARMA,7703712031463,2800,98,b5f4d9e4-7e30-4d75-ba28-46051f8ed98d
477,2025-09-06 05:00:36.143823+00,2025-10-11 20:37:57.838962+00,,PROPÓLEO JARABE [HEDERA HELIX + MIEL DE ABEJA + HIERBABUENA] x180mL ZANECOL,7707272151562,8900,100,f54f2997-3d5a-4d41-9d3e-8cd01bcd88fc
478,2025-09-06 05:00:36.143823+00,2025-10-11 20:37:12.829715+00,,PROPÓLEO [HEDERA HELIX + MIEL DE ABEJA + JENGIBRE] x180mL ZANECOL,7707272151265,0,100,922b7ad7-019a-490f-be7b-ad636a0f8294
479,2025-09-06 05:00:36.143823+00,2025-10-11 20:39:01.005411+00,,PROPÓLEO [HEDERA HELIX + MIEL DE ABEJA] x180mL ZANECOL,7707272151166,8900,100,ce6b2d1c-9eba-4d28-babb-3198af27b5b3
480,2025-09-06 05:00:36.143823+00,2025-10-11 20:39:26.552417+00,,PROTECTOR SOLAR TANGA SPF 100 SOBRES X 10ML,7702113043365,4200,97,a1516fcb-201d-4eb1-bc5f-38a25f62cd2f
481,2025-09-06 05:00:36.143823+00,2025-10-11 20:38:23.376128+00,,QUANOX IVERMECTINA GOTAS X 5 ML,7707163010176,0,100,8d833063-f206-451f-bb6f-833fa7edc6b3
482,2025-09-06 05:00:36.143823+00,2025-10-11 20:38:19.701235+00,,RECOLECTOR COPROLÓGICO INVERFARMA,7707300932101,0,93,18fcff1b-049d-4f50-8372-0dc8cb25ec46
483,2025-09-06 05:00:36.143823+00,2025-10-12 00:29:28.710873+00,,"PROTECTOR SOLAR TANGA SPF 50 CREMA ",7702113622607,0,100,df3fd7d7-86bb-463c-9142-380845e20af6
484,2025-09-06 05:00:36.143823+00,2025-10-11 20:38:26.288044+00,,PROWHEY DM VAINILLA X 400 GR,7709990666847,0,100,c11b9519-a4fb-4467-b0f6-1e44bf2b1175
485,2025-09-06 05:00:36.143823+00,2025-10-11 20:38:43.57802+00,,PYRALVEX X 10 ML,7702814107564,0,100,d32dc2fe-608a-47bf-9724-54da73fbbd3b
486,2025-09-06 05:00:36.143823+00,2025-10-11 20:36:54.61137+00,,RECOLECTOR DE LECHE MOMYTOS,7709990144888,6300,100,965432e1-91c0-491a-99f7-ee1fb6dc0de9
487,2025-09-06 05:00:36.143823+00,2025-10-11 20:38:40.97589+00,,REDOXON TOTAL EFERVESCENTE 45g x10 BAYER,7702123012108,19800,100,b97f2460-7c38-43da-ada5-4cbe5660ef0e
488,2025-09-06 05:00:36.143823+00,2025-10-11 20:38:29.039533+00,,REMOVEDOR DE CUTÍCULA ICOM,7704768007211,0,100,ebff5f41-5e49-4891-bf3d-727136f4c6ce
489,2025-09-06 05:00:36.143823+00,2025-10-11 20:36:41.437752+00,,RECOLECTOR DE LECHE YOKY,7708978686747,4900,100,2181aeb9-bb83-46cd-aa25-c86f7abcbab5
490,2025-09-06 05:00:36.143823+00,2025-10-11 20:37:36.716085+00,,RECOLECTOR DE ORINA 24 HORAS 3000mL INVERFARMA,7709469175290,0,100,8f9f9406-726c-492c-8fbe-afdb545ffc36
491,2025-09-06 05:00:36.143823+00,2025-10-18 13:03:25.503476+00,,RECOLECTOR DE ORINA FAST CARE ICOM,7704768000786,0,98,bceab0b2-b587-48a8-b804-7708609c807e
492,2025-09-06 05:00:36.143823+00,2025-10-11 20:39:04.362881+00,,REMOVEDOR ESMALTE LANDER FRASCO X 35 ML,7702215130307,0,100,e2a6b7b5-5b82-4566-b708-9f5d70143cdb
493,2025-09-06 05:00:36.143823+00,2025-10-11 20:37:17.740564+00,,SALBUTAMOL JARABE x120ml LAPROFF,7703038065616,4900,100,3b98d340-6067-457b-a5af-06790e528f2a
494,2025-09-06 05:00:36.143823+00,2025-10-11 20:37:51.556678+00,,SECNIDAZOL 1g X2 TABLETAS COASPHARMA,7703712034204,5300,100,f12f60cc-be19-42b0-9721-3f40f5baa3b8
495,2025-09-06 05:00:36.143823+00,2025-10-11 20:39:00.546739+00,,SACRUSYT 100MCG (SALBUTAMOL) INHALADOR X 200 DOSIS FAES FARMA,7707274721206,12900,100,244fdcb7-e14c-4fae-bff8-9c4422f1fd00
496,2025-09-06 05:00:36.143823+00,2025-10-12 00:31:06.39823+00,,SAL DE FRUTAS LUA SOBRES,7702057801731,0,100,fe6e258f-68bb-4bdd-bdfc-67ad0d426d9a
497,2025-09-06 05:00:36.143823+00,2025-10-12 00:31:17.573256+00,,SAL DE FRUTAS LUA SOBRES,7702057840549,0,100,485f7538-cc10-4578-984d-8bd45458cf74
498,2025-09-06 05:00:36.143823+00,2025-10-11 20:39:07.883492+00,,SEDATIF PC X 40 TABL,7702207161166,0,100,604790e0-263c-48f4-b5eb-d9e3a71c5e6b
499,2025-09-06 05:00:36.143823+00,2025-10-11 20:37:28.916839+00,,SHOTB VITAMINA (COMPLEJO B+CALCIO+MAGNESIO+ZINC) x30 CAP GENOMMALAB,7709990384987,39800,100,f2693c27-ec58-4a43-89ec-dcdecee795b1
500,2025-09-06 05:00:36.143823+00,2025-10-11 20:38:53.96685+00,,SILDENAFIL 50 MG CAJA X 4 TABL,7702057072025,0,100,8ad45669-0639-4517-bab3-a7d1fcf700d4
501,2025-09-06 05:00:36.209587+00,2025-10-11 20:37:18.046485+00,,SERTAL COMPUESTO (CLONIXINATO DE LISINA 125MG + PROPINOX CLORHIDRATO 10MG) COMPRIMIDOS MEGALABS,7730698002712,3200,100,07490885-5210-4b2e-84e6-0b3b95e1341c
502,2025-09-06 05:00:36.209587+00,2025-10-11 20:37:24.941856+00,,SERTAL GOTAS FRASCO X 20 ML,7730698364148,0,100,efc93319-fc8c-40c5-a0b0-86a1a55c4609
503,2025-09-06 05:00:36.209587+00,2025-10-12 00:31:44.687726+00,,SHAMPOO HEAD & SHOULDERS LIMPIEZA RENOVADORA SOBRES,27500435002442,0,100,083f90bf-6eca-4ae6-a2c7-ef5ba77d44a1
504,2025-09-06 05:00:36.209587+00,2025-10-11 20:38:55.956971+00,,SILIMARINA 150 MG CAPSULAS GENFAR,7702605102808,1300,99,3a44da70-260e-46ca-9052-b032b819652d
505,2025-09-06 05:00:36.209587+00,2025-10-11 20:38:30.72151+00,,SILK-MEDIC GEL 1 % TUBO X 30 GR,650240030581,0,100,ce133c9a-b863-4737-8cdd-2a8c4bb5b3be
506,2025-09-06 05:00:36.209587+00,2025-10-11 20:37:34.274453+00,,SINUTAB PLUS X 12 TABL,7702035915566,0,100,7a165f56-8016-4051-a907-b11f74bbae4c
507,2025-09-06 05:00:36.209587+00,2025-10-11 20:37:39.777769+00,,SOLHIDREX SUERO EN SOBRES CEREZA LABINCO,7707177972712,2600,97,4d7de69a-2fa4-4dc7-894f-170e92b3d902
508,2025-09-06 05:00:36.209587+00,2025-10-11 20:38:30.415918+00,,SIMILAC MAMA X 400 GR,7703186029508,0,100,79a76295-a1d7-43a1-8aef-23df1d3359ab
509,2025-09-06 05:00:36.209587+00,2025-10-11 20:38:29.345199+00,,SINOVUL X 21 TAB (ETINILESTRADIOL+LEVONORGESTREL) ABBOTT,7702870003596,7800,100,35307699-7168-4699-9928-5a73df473624
510,2025-09-06 05:00:36.209587+00,2025-10-11 20:39:09.568498+00,,SINUTAB PLUS NS X 12 TABL,7501007532554,0,100,e0cfb030-5ba5-4128-a6af-1a61eef7bd57
511,2025-09-06 05:00:36.209587+00,2025-10-11 20:37:32.282277+00,,SOLHIDREX FRESA CAJA X 30 SOBRES,7707177972729,0,100,ae8a8686-2b44-4b29-8c26-3f21c619e16b
512,2025-09-06 05:00:36.209587+00,2025-10-11 20:38:20.159895+00,,SULFATO FERROSO GOTAS FRASCO X 20 ML,7703038061717,0,100,1361959e-184f-4f7b-98aa-f11c891cd53d
513,2025-09-06 05:00:36.209587+00,2025-10-11 20:37:28.611369+00,,SULFATO FERROSO GOTAS FRASCO X 20 ML LAPROFF,7703038062431,7800,100,46c341bb-8fd3-45f0-8d40-232fea06ca11
514,2025-09-06 05:00:36.209587+00,2025-10-11 20:36:40.976111+00,,STAN KA [CICLONAMINA (ETAMSILATO)] 500mg x100,7709970208074,0,100,0a61e2b4-e900-4b75-a560-3645a21a10c5
515,2025-09-06 05:00:36.209587+00,2025-10-11 20:37:22.331861+00,,SULFATO DE MAGNESIO SOBRE X 20 G,7707145300974,0,100,68128f59-bad6-4ba2-958c-95b5be395fbe
516,2025-09-06 05:00:36.209587+00,2025-10-11 21:37:55.394789+00,,SULFATO FERROSO 300mg TABLETAS LAPROFF,7703038050544,1200,98,307ca0f2-6008-459c-92e1-59635b79cbf2
517,2025-09-06 05:00:36.209587+00,2025-10-11 20:37:18.965889+00,,SULZINC (SULFATO DE ZINC) SOLUCION X 120 ML HUMAX,7707288822906,22800,100,25cf8cfc-7ce9-429e-b7e1-1a8c900d7f73
518,2025-09-06 05:00:36.209587+00,2025-10-12 00:35:12.336219+00,,TALCO MEXSANA 85 GR,7702123011613,0,100,94ab1657-75fc-4515-9da3-ca57207a62f4
519,2025-09-06 05:00:36.209587+00,2025-10-11 20:38:59.171812+00,,TALCO MEXSANA X 150G BAYER,7702123013891,13900,100,a11203f4-620e-41e3-aa19-487ac74bd8d1
